Ngày hạch toán,Đơn hàng,Mã KH,Mã Sản Phẩm,Số lượng bán,Đơn giá,Doanh thu,Giá vốn hàng hóa,Mã nhân viên bán,Chi nhánh
12/3/2017,ĐH0003768,KH-0599,P-016,5,6883427,34417135,22371137.75,NV00009,CN HCM
12/4/2017,ĐH0003801,KH-0446,P-616,5,526000,2630000,1709500,NV00007,CN HCM
12/5/2017,ĐH0003822,KH-0600,P-133,5,2490000,12450000,7470000,NV00009,CN HN
12/6/2017,ĐH0003829,KH-0142,P-620,5,9881000,49405000,34583500,NV00051,CN HN
12/7/2017,ĐH0003836,KH-0120,P-016,5,7177000,35885000,21531000,NV00009,CN HCM
12/8/2017,ĐH0003850,KH-0601,P-015,5,3668000,18340000,12838000,NV00007,CN HN
12/9/2017,ĐH0003854,KH-0449,P-015,5,3434000,17170000,10302000,NV00007,CN HCM
12/10/2017,ĐH0003854,KH-0449,P-016,5,6817000,34085000,23859500,NV00007,CN HN
12/11/2017,ĐH0003897,KH-0120,P-015,5,3636000,18180000,12726000,NV00009,CN HP
12/12/2017,ĐH0003940,KH-0570,P-101,5,570000,2850000,1710000,NV00007,CN HN
12/13/2017,ĐH0003967,KH-0396,P-016,5,7211147,36055735,23436227.75,NV00009,CN HCM
12/14/2017,ĐH0003979,KH-0602,P-499,5,1247400,6237000,3742200,NV00048,CN HCM
12/15/2017,ĐH0003979,KH-0602,P-500,5,1466850,7334250,4400550,NV00048,CN HN
12/16/2017,ĐH0003988,KH-0402,P-186,5,3905393,19526965,11716179,NV00009,CN HP
12/17/2017,ĐH0004007,KH-0403,P-186,5,5650000,28250000,19775000,NV00009,CN HP
12/18/2017,ĐH0004017,KH-0603,P-621,5,700000,3500000,2275000,NV00046,CN HN
12/19/2017,ĐH0004037,KH-0460,P-622,5,563000,2815000,1689000,NV00007,CN HCM
12/20/2017,ĐH0004049,KH-0200,P-164,5,6400000,32000000,20800000,NV00006,CN HCM
12/21/2017,ĐH0000736,KH-0604,P-015,5,3547000,17735000,10641000,NV00078,CN HP
12/22/2017,ĐH0000739,KH-0605,P-015,5,3547000,17735000,12414500,NV00078,CN HN
12/23/2017,ĐH0000740,KH-0606,P-015,5,3467700,17338500,11270025,NV00017,CN HN
12/24/2017,ĐH0000740,KH-0606,P-016,5,7020000,35100000,21060000,NV00017,CN HCM
12/25/2017,ĐH0001214,KH-0607,P-015,5,3547000,17735000,12414500,NV00015,CN HP
12/26/2017,ĐH0001214,KH-0607,P-016,5,7412000,37060000,25942000,NV00015,CN HN
12/27/2017,ĐH0001215,KH-0608,P-450,5,9130000,45650000,29672500,NV00059,CN HN
12/28/2017,ĐH0001217,KH-0140,P-068,5,1935000,9675000,6772500,NV00059,CN HN
12/29/2017,ĐH0001241,KH-0176,P-076,5,730000,3650000,2190000,NV00059,CN HN
12/30/2017,ĐH0001264,KH-0396,P-016,5,7600000,38000000,24700000,NV00009,CN HN
12/31/2017,ĐH0001307,KH-0609,P-015,5,3675000,18375000,11943750,NV00046,CN HN
1/1/2018,ĐH0001309,KH-0369,P-189,5,300000,1500000,975000,NV00046,CN HP
1/2/2018,ĐH0000759,KH-0610,P-028,5,3000000,15000000,9000000,NV00078,CN HP
1/3/2018,ĐH0001321,KH-0353,P-028,5,2950000,14750000,9587500,NV00046,CN HN
1/4/2018,ĐH0001332,KH-0441,P-071,5,1450000,7250000,4712500,NV00007,CN HCM
1/5/2018,ĐH0001333,KH-0611,P-071,5,1450000,7250000,5075000,NV00007,CN HN
1/6/2018,ĐH0001347,KH-0570,P-101,5,560000,2800000,1960000,NV00046,CN HN
1/7/2018,ĐH0001348,KH-0612,P-016,5,7285000,36425000,23676250,NV00011,CN HP
1/8/2018,ĐH0001367,KH-0466,P-623,5,25500000,127500000,82875000,NV00007,CN HCM
1/9/2018,ĐH0001379,KH-0609,P-076,5,700000,3500000,2100000,NV00046,CN HCM
1/10/2018,ĐH0001400,KH-0613,P-028,5,3110000,15550000,10885000,NV00064,CN HCM
1/11/2018,ĐH0001421,KH-0614,P-015,5,3515000,17575000,10545000,NV00064,CN HP
1/12/2018,ĐH0001421,KH-0614,P-016,5,6988000,34940000,24458000,NV00064,CN HP
1/13/2018,ĐH0001422,KH-0615,P-016,5,7306000,36530000,25571000,NV00068,CN HP
1/14/2018,ĐH0001448,KH-0176,P-284,5,31824852,159124260,103430769,NV00081,CN HP
1/15/2018,ĐH0001447,KH-0483,P-624,5,5900000,29500000,20650000,NV00064,CN HP
1/16/2018,ĐH0001447,KH-0483,P-625,5,5900000,29500000,19175000,NV00064,CN HN
1/17/2018,ĐH0001455,KH-0218,P-060,5,1250000,6250000,4375000,NV00061,CN HCM
1/18/2018,ĐH0001458,KH-0176,P-076,5,550000,2750000,1650000,NV00081,CN HP
1/19/2018,ĐH0001480,KH-0469,P-017,5,4050000,20250000,14175000,NV00007,CN HN
1/20/2018,ĐH0001492,KH-0520,P-030,5,5500000,27500000,17875000,NV00007,CN HCM
1/21/2018,ĐH0000821,KH-0003,P-071,5,760000,3800000,2660000,NV00017,CN HP
1/22/2018,ĐH0001517,KH-0521,P-007,5,5465000,27325000,19127500,NV00064,CN HN
1/23/2018,ĐH0001526,KH-0471,P-186,5,4087000,20435000,13282750,NV00007,CN HN
1/24/2018,ĐH0001563,KH-0616,P-015,5,3697000,18485000,12015250,NV00015,CN HN
1/25/2018,ĐH0001554,KH-0617,P-354,5,926000,4630000,3241000,NV00081,CN HCM
1/26/2018,ĐH0001564,KH-0618,P-018,5,2980000,14900000,8940000,NV00064,CN HN
1/27/2018,ĐH0001566,KH-0616,P-015,5,3697000,18485000,12939500,NV00015,CN HP
1/28/2018,ĐH0001573,KH-0619,P-016,5,7025250,35126250,24588375,NV00064,CN HN
1/29/2018,ĐH0001582,KH-0620,P-133,5,3420000,17100000,11970000,NV00011,CN HCM
1/30/2018,ĐH0001619,KH-0545,P-583,5,1480000,7400000,5180000,NV00009,CN HCM
1/31/2018,ĐH0001619,KH-0545,P-584,5,1180000,5900000,3540000,NV00009,CN HN
2/1/2018,ĐH0001619,KH-0545,P-626,5,680000,3400000,2040000,NV00009,CN HP
2/2/2018,ĐH0001619,KH-0545,P-627,5,1020000,5100000,3060000,NV00009,CN HP
2/3/2018,ĐH0001619,KH-0545,P-586,5,430000,2150000,1290000,NV00009,CN HCM
2/4/2018,ĐH0001619,KH-0545,P-380,5,250000,1250000,875000,NV00009,CN HCM
2/5/2018,ĐH0001619,KH-0545,P-587,5,1850000,9250000,6012500,NV00009,CN HN
2/6/2018,ĐH0001619,KH-0545,P-628,5,240000,1200000,780000,NV00009,CN HN
2/7/2018,ĐH0001628,KH-0614,P-015,5,3515000,17575000,10545000,NV00064,CN HN
2/8/2018,ĐH0001628,KH-0614,P-016,5,6988000,34940000,20964000,NV00064,CN HN
2/9/2018,ĐH0001636,KH-0213,P-248,5,750000,3750000,2437500,NV00064,CN HN
2/10/2018,ĐH0001658,KH-0191,P-186,5,4079000,20395000,13256750,NV00059,CN HCM
2/11/2018,ĐH0001659,KH-0217,P-015,5,3661000,18305000,11898250,NV00059,CN HCM
2/12/2018,ĐH0001659,KH-0217,P-016,5,7284000,36420000,23673000,NV00059,CN HN
2/13/2018,ĐH0001667,KH-0621,P-629,5,255000,1275000,892500,NV00061,CN HP
2/14/2018,ĐH0000880,KH-0622,P-592,5,585000,2925000,1901250,NV00017,CN HP
2/15/2018,ĐH0001684,KH-0623,P-076,5,550000,2750000,1925000,NV00009,CN HP
2/16/2018,ĐH0001691,KH-0072,P-269,5,660000,3300000,2145000,NV00017,CN HN
2/17/2018,ĐH0000897,KH-0010,P-018,5,2960000,14800000,8880000,NV00080,CN HP
2/18/2018,ĐH0000904,KH-0624,P-015,5,3566000,17830000,12481000,NV00078,CN HCM
2/19/2018,ĐH0000905,KH-0021,P-015,5,3658000,18290000,11888500,NV00078,CN HP
2/20/2018,ĐH0000906,KH-0021,P-630,5,1950000,9750000,6337500,NV00078,CN HP
2/21/2018,ĐH0001729,KH-0228,P-025,5,33800000,169000000,101400000,NV00059,CN HP
2/22/2018,ĐH0000914,KH-0530,P-631,5,5319000,26595000,18616500,NV00078,CN HCM
2/23/2018,ĐH0001746,KH-0200,P-139,5,3255000,16275000,10578750,NV00006,CN HCM
2/24/2018,ĐH0001746,KH-0200,P-103,5,9544500,47722500,28633500,NV00006,CN HN
2/25/2018,ĐH0001752,KH-0532,P-632,5,8100000,40500000,24300000,NV00064,CN HCM
2/26/2018,ĐH0001771,KH-0166,P-248,5,715000,3575000,2323750,NV00007,CN HP
2/27/2018,ĐH0001771,KH-0166,P-249,5,1650000,8250000,5362500,NV00007,CN HCM
2/28/2018,ĐH0000979,KH-0023,P-592,5,593000,2965000,1779000,NV00086,CN HP
3/1/2018,ĐH0000979,KH-0023,P-607,5,4483000,22415000,15690500,NV00086,CN HP
3/2/2018,ĐH0004811,KH-0231,P-592,5,522000,2610000,1566000,NV00059,CN HN
3/3/2018,ĐH0004822,KH-0324,P-248,5,675000,3375000,2193750,NV00011,CN HP
3/4/2018,ĐH0004822,KH-0324,P-607,5,3705000,18525000,12967500,NV00011,CN HP
3/5/2018,ĐH0004824,KH-0625,P-278,5,5736000,28680000,17208000,NV00009,CN HN
3/6/2018,ĐH0004840,KH-0626,P-018,5,2930000,14650000,10255000,NV00009,CN HP
3/7/2018,ĐH0004844,KH-0579,P-633,5,380000,1900000,1235000,NV00009,CN HP
3/8/2018,ĐH0004855,KH-0234,P-016,5,7400000,37000000,22200000,NV00006,CN HN
3/9/2018,ĐH0004861,KH-0112,P-248,5,745000,3725000,2421250,NV00007,CN HP
3/10/2018,ĐH0004861,KH-0112,P-607,5,3940000,19700000,13790000,NV00007,CN HP
3/11/2018,ĐH0004861,KH-0112,P-248,5,745000,3725000,2421250,NV00007,CN HCM
3/12/2018,ĐH0004960,KH-0245,P-304,5,850000,4250000,2550000,NV00059,CN HCM
3/13/2018,ĐH0004963,KH-0247,P-248,5,715500,3577500,2325375,NV00059,CN HN
3/14/2018,ĐH0004970,KH-0441,P-071,5,1450000,7250000,5075000,NV00046,CN HN
3/15/2018,ĐH0004995,KH-0176,P-228,5,525000,2625000,1837500,NV00046,CN HN
3/16/2018,ĐH0000021,KH-0615,P-016,5,7348000,36740000,23881000,NV00068,CN HN
3/17/2018,ĐH0000030,KH-0444,P-634,5,4100000,20500000,14350000,NV00007,CN HN
3/18/2018,ĐH0000016,KH-0627,P-016,5,7289000,36445000,23689250,NV00078,CN HCM
3/19/2018,ĐH0000068,KH-0628,P-045,5,5430000,27150000,16290000,NV00017,CN HP
3/20/2018,ĐH0000014,KH-0003,P-071,5,760000,3800000,2660000,NV00017,CN HCM
3/21/2018,ĐH0000041,KH-0084,P-015,5,3783000,18915000,13240500,NV00017,CN HCM
3/22/2018,ĐH0000092,KH-0629,P-040,5,20600000,103000000,61800000,NV00011,CN HP
3/23/2018,ĐH0000101,KH-0546,P-635,5,890000,4450000,3115000,NV00007,CN HP
3/24/2018,ĐH0000051,KH-0630,P-636,5,1373000,6865000,4462250,NV00108,CN HP
3/25/2018,ĐH0000128,KH-0260,P-305,5,2180000,10900000,7085000,NV00081,CN HP
3/26/2018,ĐH0000131,KH-0395,P-637,5,95000,475000,332500,NV00009,CN HP
3/27/2018,ĐH0000144,KH-0176,P-229,5,750000,3750000,2437500,NV00046,CN HCM
3/28/2018,ĐH0000144,KH-0176,P-045,5,5400000,27000000,16200000,NV00046,CN HN
3/29/2018,ĐH0000066,KH-0036,P-607,5,3865000,19325000,11595000,NV00080,CN HP
3/30/2018,ĐH0000066,KH-0036,P-248,5,705000,3525000,2115000,NV00080,CN HCM
3/31/2018,ĐH0000149,KH-0483,P-638,5,6254000,31270000,18762000,NV00007,CN HN
4/1/2018,ĐH0000149,KH-0483,P-639,5,6254000,31270000,18762000,NV00007,CN HP
4/2/2018,ĐH0000157,KH-0260,P-015,5,3770000,18850000,12252500,NV00081,CN HCM
4/3/2018,ĐH0000157,KH-0260,P-016,5,7498000,37490000,24368500,NV00081,CN HN
4/4/2018,ĐH0000184,KH-0276,P-555,5,776000,3880000,2522000,NV00068,CN HN
4/5/2018,ĐH0000188,KH-0413,P-640,5,31780000,158900000,111230000,NV00009,CN HP
4/6/2018,ĐH0000191,KH-0419,P-062,5,1160760,5803800,3482280,NV00009,CN HCM
4/7/2018,ĐH0000079,KH-0047,P-062,5,636000,3180000,2226000,NV00078,CN HP
4/8/2018,ĐH0000210,KH-0176,P-641,5,1330000,6650000,4655000,NV00046,CN HCM
4/9/2018,ĐH0000219,KH-0552,P-079,5,7940800,39704000,23822400,NV00017,CN HP
4/10/2018,ĐH0000222,KH-0195,P-642,5,470000,2350000,1410000,NV00106,CN HN
4/11/2018,ĐH0000233,KH-0072,P-643,5,546000,2730000,1911000,NV00007,CN HN
4/12/2018,ĐH0000246,KH-0342,P-592,5,585000,2925000,1755000,NV00081,CN HN
4/13/2018,ĐH0000098,KH-0021,P-015,5,3760000,18800000,12220000,NV00078,CN HCM
4/14/2018,ĐH0000259,KH-0265,P-015,5,3700000,18500000,12025000,NV00009,CN HN
4/15/2018,ĐH0000260,KH-0265,P-644,5,12000000,60000000,42000000,NV00009,CN HP
4/16/2018,ĐH0000285,KH-0631,P-015,5,3750000,18750000,11250000,NV00095,CN HP
4/17/2018,ĐH0000316,KH-0632,P-645,5,5350000,26750000,18725000,NV00011,CN HN
4/18/2018,ĐH0000357,KH-0457,P-045,5,4950000,24750000,16087500,NV00007,CN HN
4/19/2018,ĐH0000391,KH-0072,P-643,5,546000,2730000,1911000,NV00007,CN HP
4/20/2018,ĐH0000394,KH-0599,P-015,5,3750000,18750000,12187500,NV00081,CN HCM
4/21/2018,ĐH0000416,KH-0176,P-229,5,750000,3750000,2625000,NV00046,CN HCM
4/22/2018,ĐH0000134,KH-0564,P-015,5,3817000,19085000,11451000,NV00017,CN HP
4/23/2018,ĐH0000470,KH-0633,P-229,5,750000,3750000,2437500,NV00015,CN HN
4/24/2018,ĐH0000488,KH-0634,P-101,5,580000,2900000,1740000,NV00068,CN HN
4/25/2018,ĐH0002171,KH-0635,P-646,4,136363.63,545455,381818.5,NV00006,CN HN
4/26/2018,ĐH0002175,KH-0636,P-125,18,6349000,114282000,68569200,NV00006,CN HP
4/27/2018,ĐH0002175,KH-0636,P-097,15,3366000,50490000,30294000,NV00006,CN HP
4/28/2018,ĐH0002181,KH-0106,P-104,15,145000,2175000,1522500,NV00006,CN HCM
4/29/2018,ĐH0002188,KH-0123,P-122,6,2850000,17100000,11115000,NV00006,CN HN
4/30/2018,ĐH0002188,KH-0123,P-098,6,3900000,23400000,14040000,NV00006,CN HP
5/1/2018,ĐH0002188,KH-0123,P-108,4,22500000,90000000,58500000,NV00006,CN HP
5/2/2018,ĐH0002191,KH-0637,P-098,20,3900000,78000000,46800000,NV00020,CN HN
5/3/2018,ĐH0002195,KH-0561,P-098,4,3900000,15600000,9360000,NV00006,CN HCM
5/4/2018,ĐH0002211,KH-0635,P-097,20,3313000,66260000,43069000,NV00006,CN HP
5/5/2018,ĐH0002211,KH-0635,P-125,15,6495000,97425000,68197500,NV00006,CN HCM
5/6/2018,ĐH0002211,KH-0635,P-647,10,10615000,106150000,63690000,NV00006,CN HN
5/7/2018,ĐH0002202,KH-0062,P-097,4,3460000,13840000,8304000,NV00017,CN HP
5/8/2018,ĐH0002202,KH-0062,P-125,4,6557299,26229196,17048977.4,NV00017,CN HCM
5/9/2018,ĐH0002203,KH-0638,P-097,10,3776807,37768070,26437649,NV00027,CN HP
5/10/2018,ĐH0002212,KH-0635,P-103,10,9650000,96500000,67550000,NV00006,CN HP
5/11/2018,ĐH0002212,KH-0635,P-648,43,957000,41151000,28805700,NV00006,CN HN
5/12/2018,ĐH0002218,KH-0639,P-072,8,145000,1160000,812000,NV00011,CN HP
5/13/2018,ĐH0002226,KH-0106,P-104,35,140000,4900000,3430000,NV00017,CN HP
5/14/2018,ĐH0002255,KH-0640,P-125,30,6599000,197970000,118782000,NV00006,CN HCM
5/15/2018,ĐH0002255,KH-0640,P-097,30,3355000,100650000,70455000,NV00006,CN HCM
5/16/2018,ĐH0002271,KH-0637,P-097,14,3700000,51800000,36260000,NV00020,CN HP
5/17/2018,ĐH0002271,KH-0637,P-097,6,3700000,22200000,15540000,NV00020,CN HN
5/18/2018,ĐH0002284,KH-0501,P-071,6,630000,3780000,2646000,NV00024,CN HN
5/19/2018,ĐH0002296,KH-0641,P-072,50,140000,7000000,4900000,NV00019,CN HN
5/20/2018,ĐH0002297,KH-0642,P-060,52,1132550,58892600,35335560,NV00027,CN HN
5/21/2018,ĐH0002300,KH-0599,P-108,4,48000000,192000000,134400000,NV00020,CN HP
5/22/2018,ĐH0002319,KH-0118,P-476,12,1000000,12000000,7800000,NV00006,CN HN
5/23/2018,ĐH0002316,KH-0566,P-060,7,1132550,7927850,5153102.5,NV00027,CN HN
5/24/2018,ĐH0002325,KH-0643,P-649,50,491013,24550650,14730390,NV00017,CN HN
5/25/2018,ĐH0002325,KH-0643,P-650,50,248500,12425000,8697500,NV00017,CN HP
5/26/2018,ĐH0002328,KH-0644,P-651,47,478800,22503600,13502160,NV00024,CN HP
5/27/2018,ĐH0002333,KH-0353,P-098,4,3900000,15600000,9360000,NV00020,CN HN
5/28/2018,ĐH0002345,KH-0568,P-652,50,110000,5500000,3850000,NV00020,CN HN
5/29/2018,ĐH0002358,KH-0645,P-072,39,145000,5655000,3393000,NV00034,CN HN
5/30/2018,ĐH0002359,KH-0110,P-653,10,3182300,31823000,20684950,NV00002,CN HP
5/31/2018,ĐH0002365,KH-0646,P-654,20,127272.75,2545455,1781818.5,NV00006,CN HN
6/1/2018,ĐH0002368,KH-0647,P-125,93,6586230,612519390,367511634,NV00017,CN HCM
6/2/2018,ĐH0003745,KH-0136,P-018,7,2920000,20440000,14308000,NV00006,CN HP
6/3/2018,ĐH0003745,KH-0136,P-128,7,4120000,28840000,18746000,NV00006,CN HP
6/4/2018,ĐH0003750,KH-0648,P-579,9,150000,1350000,945000,NV00051,CN HP
6/5/2018,ĐH0003756,KH-0131,P-016,15,6798000,101970000,71379000,NV00015,CN HP
6/6/2018,ĐH0003757,KH-0649,P-068,9,1990000,17910000,10746000,NV00048,CN HCM
6/7/2018,ĐH0003758,KH-0650,P-016,20,7383640,147672800,88603680,NV00006,CN HCM
6/8/2018,ĐH0003770,KH-0575,P-016,20,6790000,135800000,81480000,NV00048,CN HN
6/9/2018,ĐH0003771,KH-0007,P-655,74,219000,16206000,9723600,NV00051,CN HP
6/10/2018,ĐH0003772,KH-0110,P-656,22,3150000,69300000,48510000,NV00002,CN HN
6/11/2018,ĐH0003778,KH-0375,P-101,4,530000,2120000,1272000,NV00046,CN HN
6/12/2018,ĐH0003779,KH-0611,P-071,6,1450000,8700000,5655000,NV00046,CN HCM
6/13/2018,ĐH0003787,KH-0651,P-506,20,260000,5200000,3120000,NV00046,CN HN
6/14/2018,ĐH0003791,KH-0652,P-028,10,3270000,32700000,22890000,NV00006,CN HP
6/15/2018,ĐH0003789,KH-0346,P-071,12,619000,7428000,5199600,NV00046,CN HN
6/16/2018,ĐH0003793,KH-0121,P-657,10,700000,7000000,4550000,NV00006,CN HP
6/17/2018,ĐH0003812,KH-0653,P-018,15,2850000,42750000,25650000,NV00047,CN HCM
6/18/2018,ĐH0003812,KH-0653,P-018,6,2850000,17100000,10260000,NV00047,CN HP
6/19/2018,ĐH0003828,KH-0571,P-018,4,2900000,11600000,6960000,NV00048,CN HP
6/20/2018,ĐH0003830,KH-0143,P-135,6,430000,2580000,1677000,NV00056,CN HN
6/21/2018,ĐH0003835,KH-0654,P-016,6,7215000,43290000,28138500,NV00051,CN HCM
6/22/2018,ĐH0003843,KH-0655,P-060,28,1600000,44800000,31360000,NV00047,CN HCM
6/23/2018,ĐH0003862,KH-0234,P-016,30,7400000,222000000,155400000,NV00006,CN HP
6/24/2018,ĐH0003867,KH-0572,P-016,13,7191000,93483000,65438100,NV00015,CN HCM
6/25/2018,ĐH0003872,KH-0473,P-658,23,240000,5520000,3312000,NV00044,CN HN
6/26/2018,ĐH0003873,KH-0656,P-072,10,148000,1480000,888000,NV00046,CN HN
6/27/2018,ĐH0003874,KH-0657,P-016,15,6866000,102990000,66943500,NV00048,CN HP
6/28/2018,ĐH0003874,KH-0657,P-164,4,4800000,19200000,13440000,NV00048,CN HN
6/29/2018,ĐH0003877,KH-0574,P-579,10,110000,1100000,715000,NV00046,CN HP
6/30/2018,ĐH0003885,KH-0007,P-072,29,140000,4060000,2639000,NV00056,CN HN
7/1/2018,ĐH0003888,KH-0658,P-651,11,1154000,12694000,8251100,NV00015,CN HCM
7/2/2018,ĐH0003904,KH-0155,P-659,4,307125000,1228500000,798525000,NV00001,CN HP
7/3/2018,ĐH0003904,KH-0155,P-660,6,0,0,0,NV00001,CN HCM
7/4/2018,ĐH0003916,KH-0496,P-186,30,3800000,114000000,79800000,NV00051,CN HP
7/5/2018,ĐH0003916,KH-0496,P-616,30,535000,16050000,9630000,NV00051,CN HCM
7/6/2018,ĐH0003930,KH-0659,P-068,9,1980000,17820000,10692000,NV00048,CN HCM
7/7/2018,ĐH0003934,KH-0655,P-054,25,650000,16250000,11375000,NV00048,CN HN
7/8/2018,ĐH0003935,KH-0652,P-028,10,3270000,32700000,19620000,NV00006,CN HCM
7/9/2018,ĐH0003942,KH-0158,P-016,45,6866000,308970000,200830500,NV00048,CN HP
7/10/2018,ĐH0003943,KH-0493,P-482,18,8386136.39,150950455,105665318.5,NV00006,CN HCM
7/11/2018,ĐH0003943,KH-0493,P-483,18,2114545.44,38061818,26643272.6,NV00006,CN HP
7/12/2018,ĐH0003943,KH-0493,P-484,14,900000,12600000,8820000,NV00006,CN HP
7/13/2018,ĐH0003943,KH-0493,P-484,4,900000,3600000,2520000,NV00006,CN HN
7/14/2018,ĐH0003949,KH-0501,P-071,4,650000,2600000,1820000,NV00046,CN HP
7/15/2018,ĐH0003953,KH-0502,P-506,7,480000,3360000,2352000,NV00056,CN HN
7/16/2018,ĐH0003958,KH-0660,P-071,8,660000,5280000,3696000,NV00006,CN HP
7/17/2018,ĐH0003960,KH-0504,P-028,20,2860000,57200000,34320000,NV00032,CN HP
7/18/2018,ĐH0003961,KH-0162,P-616,4,570000,2280000,1596000,NV00048,CN HP
7/19/2018,ĐH0003964,KH-0661,P-072,4,165000,660000,396000,NV00046,CN HP
7/20/2018,ĐH0003966,KH-0511,P-071,6,1450000,8700000,5655000,NV00046,CN HCM
7/21/2018,ĐH0003969,KH-0110,P-661,50,315000,15750000,11025000,NV00002,CN HP
7/22/2018,ĐH0003991,KH-0314,P-231,4,750000,3000000,1950000,NV00011,CN HN
7/23/2018,ĐH0004003,KH-0662,P-072,14,145000,2030000,1218000,NV00046,CN HP
7/24/2018,ĐH0004004,KH-0663,P-651,60,570000,34200000,23940000,NV00046,CN HP
7/25/2018,ĐH0004022,KH-0256,P-662,6,3545454.54,21272727,14890908.9,NV00006,CN HN
7/26/2018,ĐH0004019,KH-0664,P-060,25,1340000,33500000,20100000,NV00006,CN HCM
7/27/2018,ĐH0004063,KH-0665,P-133,4,3000000,12000000,8400000,NV00011,CN HN
7/28/2018,ĐH0004082,KH-0493,P-016,18,7119000,128142000,89699400,NV00006,CN HN
7/29/2018,ĐH0000731,KH-0007,P-663,4,28760000,115040000,69024000,NV00078,CN HP
7/30/2018,ĐH0000731,KH-0007,P-664,4,1607200,6428800,3857280,NV00078,CN HN
7/31/2018,ĐH0000738,KH-0666,P-016,8,7144000,57152000,34291200,NV00017,CN HN
8/1/2018,ĐH0001210,KH-0667,P-068,15,1850000,27750000,19425000,NV00011,CN HP
8/2/2018,ĐH0001215,KH-0608,P-016,35,6680000,233800000,151970000,NV00059,CN HN
8/3/2018,ĐH0001226,KH-0668,P-016,8,7320000,58560000,38064000,NV00061,CN HP
8/4/2018,ĐH0000744,KH-0522,P-016,50,6656000,332800000,199680000,NV00017,CN HCM
8/5/2018,ĐH0000748,KH-0669,P-523,13,935000,12155000,7293000,NV00078,CN HP
8/6/2018,ĐH0001236,KH-0670,P-016,50,6728000,336400000,235480000,NV00015,CN HCM
8/7/2018,ĐH0001230,KH-0174,P-028,37,2950000,109150000,76405000,NV00064,CN HN
8/8/2018,ĐH0001233,KH-0174,P-016,23,6904831,158811113,95286667.8,NV00064,CN HN
8/9/2018,ĐH0001233,KH-0174,P-016,16,6904831,110477296,77334107.2,NV00064,CN HN
8/10/2018,ĐH0001243,KH-0176,P-076,24,550000,13200000,7920000,NV00059,CN HCM
8/11/2018,ĐH0000751,KH-0009,P-016,7,6890000,48230000,31349500,NV00061,CN HP
8/12/2018,ĐH0000751,KH-0009,P-592,10,560000,5600000,3640000,NV00061,CN HN
8/13/2018,ĐH0000752,KH-0009,P-016,7,3480000,24360000,17052000,NV00061,CN HCM
8/14/2018,ĐH0001247,KH-0671,P-072,4,320000,1280000,896000,NV00046,CN HCM
8/15/2018,ĐH0001247,KH-0671,P-072,4,0,0,0,NV00046,CN HP
8/16/2018,ĐH0001249,KH-0194,P-665,46,3325000,152950000,107065000,NV00064,CN HN
8/17/2018,ĐH0001250,KH-0507,P-666,16,2111174.19,33778787,20267272.2,NV00064,CN HN
8/18/2018,ĐH0001250,KH-0507,P-592,135,559555.78,75540030,52878021,NV00064,CN HN
8/19/2018,ĐH0001253,KH-0672,P-666,8,2111174.25,16889394,10978106.1,NV00064,CN HP
8/20/2018,ĐH0001253,KH-0672,P-592,40,559555.78,22382231,13429338.6,NV00064,CN HCM
8/21/2018,ĐH0001252,KH-0174,P-569,39,315607,12308673,8000637.45,NV00064,CN HN
8/22/2018,ĐH0001252,KH-0174,P-667,39,1975050,77026950,46216170,NV00064,CN HCM
8/23/2018,ĐH0001257,KH-0508,P-072,4,170000,680000,442000,NV00059,CN HN
8/24/2018,ĐH0001258,KH-0652,P-028,10,3320000,33200000,23240000,NV00006,CN HP
8/25/2018,ĐH0001280,KH-0176,P-589,15,1778400,26676000,16005600,NV00059,CN HN
8/26/2018,ĐH0001288,KH-0518,P-450,41,10237893.12,419753618,251852170.8,NV00064,CN HP
8/27/2018,ĐH0001288,KH-0518,P-016,28,7500579.86,210016236,136510553.4,NV00064,CN HN
8/28/2018,ĐH0001288,KH-0518,P-025,4,18082771.25,72331085,47015205.25,NV00064,CN HP
8/29/2018,ĐH0001291,KH-0191,P-666,98,1974000,193452000,125743800,NV00059,CN HN
8/30/2018,ĐH0001291,KH-0191,P-248,35,680000,23800000,15470000,NV00059,CN HCM
8/31/2018,ĐH0001291,KH-0191,P-668,25,2420000,60500000,36300000,NV00059,CN HCM
9/1/2018,ĐH0001305,KH-0110,P-669,10,3150000,31500000,22050000,NV00002,CN HN
9/2/2018,ĐH0001318,KH-0175,P-017,6,4030000,24180000,15717000,NV00059,CN HP
9/3/2018,ĐH0000765,KH-0673,P-068,8,1900000,15200000,10640000,NV00017,CN HN
9/4/2018,ĐH0001329,KH-0674,P-028,19,2945000,55955000,36370750,NV00068,CN HN
9/5/2018,ĐH0001334,KH-0675,P-666,8,2175000,17400000,11310000,NV00064,CN HCM
9/6/2018,ĐH0001341,KH-0176,P-670,37,500000,18500000,12950000,NV00059,CN HP
9/7/2018,ĐH0000774,KH-0072,P-068,12,1860000,22320000,15624000,NV00017,CN HCM
9/8/2018,ĐH0000777,KH-0676,P-060,120,1020000,122400000,73440000,NV00017,CN HP
9/9/2018,ĐH0001356,KH-0677,P-671,20,600000,12000000,7800000,NV00017,CN HCM
9/10/2018,ĐH0000788,KH-0678,P-016,11,6932000,76252000,49563800,NV00078,CN HP
9/11/2018,ĐH0001371,KH-0356,P-328,17,215000,3655000,2558500,NV00046,CN HP
